Time (sec);X Position (m);Y Position (m);Z Position (m);Roll Position (rad);Pitch Position (rad);Yaw Position (rad)
4.4675000000;0.0175658006;0.0075522633;-0.0030599674;0.0441238172;0.1754719062;-0.0843923770
4.4700000000;0.0174563266;0.0075180892;-0.0030906323;0.0465304224;0.1748424801;-0.0859570693
4.4725000000;0.0173471730;0.0074838313;-0.0031201556;0.0476340659;0.1743044679;-0.0880607612
4.4750000000;0.0172383379;0.0074494960;-0.0031487751;0.0477561398;0.1737668232;-0.0902853672
4.4775000000;0.0171298018;0.0074150957;-0.0031767553;0.0476701149;0.1731827810;-0.0923269262
4.4800000000;0.0170215349;0.0073806500;-0.0032043473;0.0480798009;0.1725331791;-0.0938580301
4.4825000000;0.0169135184;0.0073461822;-0.0032317161;0.0492708194;0.1718724303;-0.0945695762
4.4850000000;0.0168057507;0.0073117162;-0.0032589454;0.0511005700;0.1713679457;-0.0945106264
4.4875000000;0.0166982278;0.0072772786;-0.0032861406;0.0531667834;0.1710848722;-0.0940661491
4.4900000000;0.0165909282;0.0072429024;-0.0033134977;0.0551230140;0.1707702969;-0.0936910318
4.4925000000;0.0164838217;0.0072086291;-0.0033412570;0.0569420600;0.1700461005;-0.0938027224
4.4950000000;0.0163768907;0.0071745041;-0.0033696290;0.0588239789;0.1687994896;-0.0945754126
4.4975000000;0.0162701417;0.0071405685;-0.0033987888;0.0609743024;0.1672320731;-0.0957598582
4.5000000000;0.0161635981;0.0071068532;-0.0034289201;0.0635722038;0.1656326141;-0.0969831297
4.5025000000;0.0160572808;0.0070733783;-0.0034602282;0.0667802485;0.1642873978;-0.0981444490
4.5050000000;0.0159511941;0.0070401563;-0.0034928723;0.0706775649;0.1634153654;-0.0994111234
4.5075000000;0.0158453267;0.0070071926;-0.0035268938;0.0752152484;0.1629930045;-0.1009855082
4.5100000000;0.0157396616;0.0069744803;-0.0035622550;0.0802277177;0.1627688118;-0.1029080355
4.5125000000;0.0156341812;0.0069419982;-0.0035989611;0.0855611308;0.1624845930;-0.1049935773
4.5150000000;0.0155288663;0.0069097172;-0.0036371365;0.0912645160;0.1619875270;-0.1069429313
4.5175000000;0.0154236980;0.0068776100;-0.0036769767;0.0974639969;0.1612250638;-0.1085189632
4.5200000000;0.0153186664;0.0068456552;-0.0037186149;0.1039391825;0.1602872841;-0.1095645709
4.5225000000;0.0152137785;0.0068138349;-0.0037620091;0.1100994281;0.1594102465;-0.1098882986
4.5250000000;0.0151090591;0.0067821301;-0.0038069458;0.1154778557;0.1587974136;-0.1093154467
4.5275000000;0.0150045430;0.0067505181;-0.0038531517;0.1200870026;0.1584053006;-0.1079524161
4.5300000000;0.0149002613;0.0067189724;-0.0039004266;0.1243598935;0.1580143303;-0.1062902338
4.5325000000;0.0147962237;0.0066874628;-0.0039487148;0.1288303874;0.1575538142;-0.1048964052
4.5350000000;0.0146924087;0.0066559575;-0.0039980726;0.1337408322;0.1572235441;-0.1040244971
4.5375000000;0.0145887763;0.0066244257;-0.0040485533;0.1388145473;0.1572750352;-0.1035106456
4.5400000000;0.0144852964;0.0065928406;-0.0041001008;0.1434728175;0.1578046210;-0.1028858442
4.5425000000;0.0143819696;0.0065611807;-0.0041525367;0.1473237389;0.1587008517;-0.1016683689
4.5450000000;0.0142788255;0.0065294307;-0.0042056653;0.1502029374;0.1596456523;-0.0998003229
4.5475000000;0.0141758992;0.0064975832;-0.0042594008;0.1518104392;0.1602928675;-0.0976411598
4.5500000000;0.0140732083;0.0064656371;-0.0043137414;0.1518476302;0.1606124950;-0.0953108366
4.5525000000;0.0139707488;0.0064335961;-0.0043685954;0.1505770116;0.1609106617;-0.0924176198
4.5550000000;0.0138685098;0.0064014700;-0.0044236647;0.1487397517;0.1614330704;-0.0886505837
4.5575000000;0.0137664935;0.0063692770;-0.0044785270;0.1467918294;0.1621736164;-0.0842427097
4.5600000000;0.0136647216;0.0063370381;-0.0045328162;0.1445416716;0.1630742696;-0.0797758783
4.5625000000;0.0135632207;0.0063047685;-0.0045863157;0.1416067143;0.1641802515;-0.0758432543
4.5650000000;0.0134619976;0.0062724706;-0.0046389088;0.1380682123;0.1655965745;-0.0728141724
4.5675000000;0.0133610281;0.0062401362;-0.0046904841;0.1346225142;0.1673445773;-0.0707019468
4.5700000000;0.0132602746;0.0062077543;-0.0047408847;0.1320060185;0.1692409727;-0.0692885699
4.5725000000;0.0131597213;0.0061753213;-0.0047899081;0.1302792186;0.1709776706;-0.0682818576
4.5750000000;0.0130593919;0.0061428448;-0.0048373104;0.1288865713;0.1723148044;-0.0674130174
4.5775000000;0.0129593324;0.0061103372;-0.0048827963;0.1273612685;0.1731725631;-0.0667088743
4.5800000000;0.0128595743;0.0060778039;-0.0049260430;0.1257176995;0.1736132364;-0.0664863978
4.5825000000;0.0127601124;0.0060452409;-0.0049667806;0.1242207630;0.1737754954;-0.0666911522
4.5850000000;0.0126609127;0.0060126418;-0.0050048813;0.1229986077;0.1737606925;-0.0665176403
4.5875000000;0.0125619364;0.0059800036;-0.0050403687;0.1219762087;0.1735565915;-0.0651573459
4.5900000000;0.0124631558;0.0059473257;-0.0050733236;0.1210852368;0.1731526925;-0.0627316557
4.5925000000;0.0123645552;0.0059146056;-0.0051037689;0.1203135857;0.1726750464;-0.0601507072
4.5950000000;0.0122661236;0.0058818342;-0.0051316388;0.1194919546;0.1722725885;-0.0583011832
4.5975000000;0.0121678492;0.0058489978;-0.0051568590;0.1181798722;0.1719531730;-0.0575708163
4.6000000000;0.0120697217;0.0058160848;-0.0051794539;0.1160385461;0.1716491629;-0.0577989461
4.6025000000;0.0119717436;0.0057830921;-0.0051995479;0.1133879830;0.1713526799;-0.0584012776
4.6050000000;0.0118739367;0.0057500234;-0.0052172460;0.1110090556;0.1710655164;-0.0586853615
4.6075000000;0.0117763360;0.0057168821;-0.0052325428;0.1093424058;0.1706941021;-0.0582466255
4.6100000000;0.0116789733;0.0056836677;-0.0052453883;0.1081335551;0.1701088713;-0.0571015915
4.6125000000;0.0115818649;0.0056503777;-0.0052558399;0.1066725648;0.1692459903;-0.0554660125
4.6150000000;0.0114850116;0.0056170133;-0.0052641306;0.1042868516;0.1681167281;-0.0536197848
4.6175000000;0.0113884112;0.0055835811;-0.0052705799;0.1007609676;0.1668373478;-0.0520253167
4.6200000000;0.0112920695;0.0055500885;-0.0052754146;0.0963172244;0.1656834092;-0.0511431840
4.6225000000;0.0111960018;0.0055165373;-0.0052786626;0.0912906288;0.1649439166;-0.0509072525
4.6250000000;0.0111002246;0.0054829228;-0.0052802348;0.0859776681;0.1646383879;-0.0506865673
4.6275000000;0.0110047455;0.0054492400;-0.0052801304;0.0806868532;0.1644891060;-0.0498561096
4.6300000000;0.0109095601;0.0054154902;-0.0052785721;0.0756542892;0.1641933717;-0.0482393269
4.6325000000;0.0108146538;0.0053816826;-0.0052759366;0.0709822869;0.1636759337;-0.0461534821
4.6350000000;0.0107200072;0.0053478301;-0.0052725576;0.0667488204;0.1630793743;-0.0441772477
4.6375000000;0.0106256045;0.0053139418;-0.0052686067;0.0629513797;0.1624983876;-0.0427884046
4.6400000000;0.0105314423;0.0052800196;-0.0052641778;0.0594255515;0.1617783544;-0.0421997060
4.6425000000;0.0104375291;0.0052460618;-0.0052594793;0.0561327246;0.1606870357;-0.0424463154
4.6450000000;0.0103438715;0.0052120678;-0.0052549175;0.0533773576;0.1592022615;-0.0434962143
4.6475000000;0.0102504616;0.0051780408;-0.0052509688;0.0514332215;0.1574780638;-0.0452629524
4.6500000000;0.0101572748;0.0051439856;-0.0052479357;0.0501199809;0.1556321108;-0.0474224385
4.6525000000;0.0100642860;0.0051099052;-0.0052458041;0.0490543398;0.1536954809;-0.0492846429
4.6550000000;0.0099714868;0.0050758001;-0.0052443316;0.0481584095;0.1517109584;-0.0501765247
4.6575000000;0.0098788896;0.0050416708;-0.0052432714;0.0475109622;0.1498188483;-0.0499518566
4.6600000000;0.0097865103;0.0050075181;-0.0052425256;0.0468980181;0.1482272869;-0.0490007993
4.6625000000;0.0096943461;0.0049733406;-0.0052421549;0.0459013358;0.1470467390;-0.0479021857
4.6650000000;0.0096023732;0.0049391324;-0.0052423049;0.0442735280;0.1461580948;-0.0470477201
4.6675000000;0.0095105688;0.0049048873;-0.0052431215;0.0422410623;0.1453003274;-0.0465023207
4.6700000000;0.0094189395;0.0048706051;-0.0052446861;0.0404316962;0.1442583364;-0.0461973443
4.6725000000;0.0093275286;0.0048362936;-0.0052469844;0.0392102039;0.1429303480;-0.0460443966
4.6750000000;0.0092363963;0.0048019655;-0.0052499122;0.0383519157;0.1413200914;-0.0458642068
4.6775000000;0.0091455906;0.0047676316;-0.0052533235;0.0375259659;0.1395875801;-0.0455971099
4.6800000000;0.0090551297;0.0047332962;-0.0052571244;0.0366133827;0.1380538481;-0.0455534797
4.6825000000;0.0089650036;0.0046989571;-0.0052613552;0.0355833899;0.1370581768;-0.0461050124
4.6850000000;0.0088751897;0.0046646101;-0.0052661701;0.0344562297;0.1367552858;-0.0472082230
4.6875000000;0.0087856685;0.0046302536;-0.0052716985;0.0332348844;0.1369738268;-0.0484432319
4.6900000000;0.0086964272;0.0045958873;-0.0052778864;0.0317823537;0.1373168216;-0.0494856034
4.6925000000;0.0086074560;0.0045615094;-0.0052844466;0.0300338205;0.1374686225;-0.0503081011
4.6950000000;0.0085187470;0.0045271163;-0.0052909681;0.0282327990;0.1373562750;-0.0508716105
4.6975000000;0.0084302982;0.0044927054;-0.0052971169;0.0266386338;0.1370646287;-0.0510338094
4.7000000000;0.0083421181;0.0044582766;-0.0053027911;0.0251322443;0.1367045468;-0.0507695863
4.7025000000;0.0082542192;0.0044238306;-0.0053081092;0.0233780853;0.1363511210;-0.0500207765
4.7050000000;0.0081666032;0.0043893655;-0.0053132400;0.0212106588;0.1360528700;-0.0485826009
4.7075000000;0.0080792607;0.0043548770;-0.0053182225;0.0186748456;0.1358454760;-0.0464701231
4.7100000000;0.0079921882;0.0043203631;-0.0053229202;0.0159045724;0.1357521028;-0.0440534854
4.7125000000;0.0079054006;0.0042858270;-0.0053271070;0.0131105993;0.1358391970;-0.0418124356
4.7150000000;0.0078189253;0.0042512757;-0.0053305729;0.0105283882;0.1362421015;-0.0401034579
4.7175000000;0.0077327838;0.0042167144;-0.0053331702;0.0083737008;0.1370331422;-0.0389128431
4.7200000000;0.0076469741;0.0041821429;-0.0053347952;0.0068691676;0.1380615505;-0.0378653625
4.7225000000;0.0075614687;0.0041475575;-0.0053353465;0.0060864249;0.1389792814;-0.0366431698
4.7250000000;0.0074762358;0.0041129568;-0.0053347055;0.0057643975;0.1394470782;-0.0351980512
4.7275000000;0.0073912622;0.0040783457;-0.0053327460;0.0054305139;0.1393403360;-0.0335702593
4.7300000000;0.0073065551;0.0040437348;-0.0053293289;0.0046103624;0.1387837394;-0.0318668579
4.7325000000;0.0072221189;0.0040091358;-0.0053242797;0.0031332805;0.1379321739;-0.0304183177
4.7350000000;0.0071379358;0.0039745566;-0.0053174109;0.0015227702;0.1367687715;-0.0296612395
4.7375000000;0.0070539693;0.0039399973;-0.0053086177;0.0007607670;0.1352459575;-0.0298287293
4.7400000000;0.0069701875;0.0039054495;-0.0052979730;0.0014980893;0.1334778338;-0.0308325949
4.7425000000;0.0068865828;0.0038708993;-0.0052857012;0.0036783286;0.1316660401;-0.0323749964
4.7450000000;0.0068031759;0.0038363308;-0.0052719958;0.0067770421;0.1299401976;-0.0340499233
4.7475000000;0.0067200034;0.0038017266;-0.0052568121;0.0101867460;0.1282992458;-0.0354099022
4.7500000000;0.0066370980;0.0037670704;-0.0052398290;0.0135124599;0.1266902255;-0.0362019391
4.7525000000;0.0065544767;0.0037323510;-0.0052206271;0.0166718742;0.1251098848;-0.0365685864
4.7550000000;0.0064721474;0.0036975628;-0.0051989262;0.0196910777;0.1235545057;-0.0368111599
4.7575000000;0.0063901178;0.0036627027;-0.0051747101;0.0225958903;0.1219055767;-0.0370421976
4.7600000000;0.0063083896;0.0036277668;-0.0051481872;0.0255617834;0.1199738549;-0.0372315807
4.7625000000;0.0062269514;0.0035927474;-0.0051196437;0.0287987227;0.1177045411;-0.0373732472
4.7650000000;0.0061457838;0.0035576332;-0.0050893153;0.0322477320;0.1152510247;-0.0374670866
4.7675000000;0.0060648750;0.0035224125;-0.0050573471;0.0355860497;0.1127758213;-0.0374769618
4.7700000000;0.0059842328;0.0034870784;-0.0050238032;0.0384745165;0.1102519921;-0.0373303136
4.7725000000;0.0059038809;0.0034516299;-0.0049886587;0.0407006762;0.1074846788;-0.0369392726
4.7750000000;0.0058238416;0.0034160658;-0.0049518006;0.0422332156;0.1043263716;-0.0363285757
4.7775000000;0.0057441190;0.0033803780;-0.0049131182;0.0432826261;0.1008998886;-0.0357235226
4.7800000000;0.0056646973;0.0033445496;-0.0048726580;0.0441474034;0.0975754902;-0.0353689186
4.7825000000;0.0055855527;0.0033085609;-0.0048307062;0.0449589252;0.0946821045;-0.0352444596
4.7850000000;0.0055066724;0.0032723995;-0.0047876937;0.0456169178;0.0922203457;-0.0350161536
4.7875000000;0.0054280655;0.0032360673;-0.0047439624;0.0458001684;0.0899180559;-0.0342876338
4.7900000000;0.0053497604;0.0031995806;-0.0046995610;0.0450868219;0.0875361071;-0.0328545665
4.7925000000;0.0052717881;0.0031629633;-0.0046542318;0.0433047275;0.0849342387;-0.0307556638
4.7950000000;0.0051941652;0.0031262409;-0.0046075797;0.0408096164;0.0819675922;-0.0282189161
4.7975000000;0.0051168834;0.0030894378;-0.0045592981;0.0383933974;0.0786087352;-0.0255368754
4.8000000000;0.0050399142;0.0030525759;-0.0045093280;0.0368124358;0.0750873444;-0.0229648798
4.8025000000;0.0049632289;0.0030156722;-0.0044578910;0.0362948689;0.0717817527;-0.0207762388
4.8050000000;0.0048868184;0.0029787358;-0.0044054031;0.0365400891;0.0690099436;-0.0191740860
4.8075000000;0.0048106978;0.0029417671;-0.0043523279;0.0372062138;0.0668689791;-0.0180721317
4.8100000000;0.0047349004;0.0029047606;-0.0042990407;0.0383226019;0.0652292310;-0.0172538714
4.8125000000;0.0046594699;0.0028677119;-0.0042457511;0.0400648566;0.0638865215;-0.0166062250
4.8150000000;0.0045844520;0.0028306206;-0.0041924989;0.0421901697;0.0626793703;-0.0160144014
4.8175000000;0.0045098794;0.0027934894;-0.0041392170;0.0440722790;0.0614918066;-0.0153640550
4.8200000000;0.0044357598;0.0027563213;-0.0040858594;0.0454073791;0.0602188039;-0.0146796681
4.8225000000;0.0043620798;0.0027191189;-0.0040325562;0.0465317339;0.0587876369;-0.0139812220
4.8250000000;0.0042888151;0.0026818848;-0.0039796945;0.0479348620;0.0572892336;-0.0131368327
4.8275000000;0.0042159355;0.0026446222;-0.0039278368;0.0498770279;0.0560002953;-0.0120948016
4.8300000000;0.0041434054;0.0026073349;-0.0038775199;0.0524555814;0.0550901986;-0.0110934718
4.8325000000;0.0040711993;0.0025700267;-0.0038290869;0.0556085707;0.0544009904;-0.0104314362
4.8350000000;0.0039993194;0.0025327009;-0.0037826314;0.0591070813;0.0537002231;-0.0101443710
4.8375000000;0.0039277930;0.0024953600;-0.0037380403;0.0627430077;0.0530403767;-0.0099996337
4.8400000000;0.0038566500;0.0024580068;-0.0036951168;0.0663738816;0.0527023689;-0.0096767830
4.8425000000;0.0037859023;0.0024206446;-0.0036537103;0.0697467989;0.0528512104;-0.0089185353
4.8450000000;0.0037155327;0.0023832709;-0.0036137457;0.0725487703;0.0533694143;-0.0076703530
4.8475000000;0.0036454958;0.0023458752;-0.0035751973;0.0747523137;0.0539641175;-0.0060901441
4.8500000000;0.0035757314;0.0023084460;-0.0035381265;0.0767954214;0.0543289858;-0.0042511247
4.8525000000;0.0035061858;0.0022709788;-0.0035027134;0.0791991545;0.0542865597;-0.0018914486
4.8550000000;0.0034368277;0.0022334769;-0.0034691483;0.0819951134;0.0538558470;0.0012854120
4.8575000000;0.0033676480;0.0021959479;-0.0034374384;0.0848050014;0.0531440102;0.0050906051
4.8600000000;0.0032986549;0.0021584002;-0.0034072918;0.0874013474;0.0522281163;0.0089057370
4.8625000000;0.0032298752;0.0021208381;-0.0033781538;0.0898780284;0.0511759125;0.0122797414
4.8650000000;0.0031613533;0.0020832575;-0.0033493829;0.0923463777;0.0500836119;0.0152113216
4.8675000000;0.0030931381;0.0020456454;-0.0033204693;0.0947250041;0.0490574424;0.0177740014
4.8700000000;0.0030252583;0.0020079831;-0.0032911465;0.0968958872;0.0481672731;0.0197971229
4.8725000000;0.0029577070;0.0019702493;-0.0032613524;0.0989537044;0.0474073549;0.0211278306
4.8750000000;0.0028904428;0.0019324229;-0.0032311327;0.1012431892;0.0467342566;0.0219505554
4.8775000000;0.0028234086;0.0018944866;-0.0032005809;0.1040719881;0.0461704327;0.0227036068
4.8800000000;0.0027565593;0.0018564322;-0.0031698011;0.1072392266;0.0457951308;0.0237823487
4.8825000000;0.0026898859;0.0018182628;-0.0031388228;0.1099638571;0.0455784869;0.0252331702
4.8850000000;0.0026234156;0.0017799893;-0.0031074604;0.1114246589;0.0453180417;0.0266390366
4.8875000000;0.0025571922;0.0017416243;-0.0030752218;0.1113971974;0.0447993953;0.0273755269
4.8900000000;0.0024912545;0.0017031779;-0.0030413960;0.1105478638;0.0439881470;0.0271068058
4.8925000000;0.0024256315;0.0016646595;-0.0030053006;0.1099627811;0.0430329326;0.0260496619
4.8950000000;0.0023603489;0.0016260825;-0.0029665098;0.1100972996;0.0420785595;0.0247277329
4.8975000000;0.0022954302;0.0015874643;-0.0029249109;0.1105160155;0.0411556454;0.0236162890
4.9000000000;0.0022308840;0.0015488177;-0.0028806147;0.1107574019;0.0402625218;0.0229782746
4.9025000000;0.0021666926;0.0015101434;-0.0028338588;0.1109146088;0.0394480068;0.0228004198
4.9050000000;0.0021028163;0.0014714322;-0.0027849746;0.1112050264;0.0387997405;0.0228574129
4.9075000000;0.0020392137;0.0014326751;-0.0027343656;0.1113938045;0.0383655530;0.0229220144
4.9100000000;0.0019758630;0.0013938706;-0.0026824127;0.1109914184;0.0380766044;0.0229468046
4.9125000000;0.0019127703;0.0013550256;-0.0026293094;0.1098806627;0.0377877600;0.0230300373
4.9150000000;0.0018499621;0.0013161524;-0.0025749272;0.1084688033;0.0373356832;0.0232028605
4.9175000000;0.0017874761;0.0012772643;-0.0025188364;0.1072211326;0.0365264512;0.0232430815
4.9200000000;0.0017253612;0.0012383729;-0.0024605158;0.1061977386;0.0352182325;0.0227052180
4.9225000000;0.0016636753;0.0011994858;-0.0023996160;0.1050860875;0.0334697540;0.0212009536
4.9250000000;0.0016024710;0.0011606047;-0.0023360747;0.1035405797;0.0315303169;0.0187375305
4.9275000000;0.0015417761;0.0011217263;-0.0022700292;0.1013368432;0.0296809769;0.0158468040
4.9300000000;0.0014815814;0.0010828444;-0.0022016803;0.0983325834;0.0281235391;0.0133297609
4.9325000000;0.0014218485;0.0010439530;-0.0021312610;0.0945702727;0.0269909387;0.0117417790
4.9350000000;0.0013625348;0.0010050496;-0.0020590735;0.0904251020;0.0263726446;0.0110743497
4.9375000000;0.0013036128;0.0009661359;-0.0019854696;0.0864216601;0.0262529408;0.0108649541
4.9400000000;0.0012450715;0.0009272162;-0.0019107471;0.0827866523;0.0264296445;0.0105029447
4.9425000000;0.0011869067;0.0008882948;-0.0018350411;0.0792983712;0.0265671018;0.0095401774
4.9450000000;0.0011291130;0.0008493749;-0.0017583059;0.0757057705;0.0263414938;0.0078153989
4.9475000000;0.0010716907;0.0008104590;-0.0016803984;0.0721810061;0.0255466174;0.0052776553
4.9500000000;0.0010146623;0.0007715498;-0.0016012027;0.0691856417;0.0241759617;0.0019516364
4.9525000000;0.0009580725;0.0007326508;-0.0015207226;0.0668855031;0.0224503234;-0.0018888838
4.9550000000;0.0009019690;0.0006937637;-0.0014390963;0.0647627661;0.0206932903;-0.0057890449
4.9575000000;0.0008463829;0.0006548853;-0.0013565422;0.0619771346;0.0191638306;-0.0092089692
4.9600000000;0.0007913246;0.0006160078;-0.0012733259;0.0581361944;0.0179977938;-0.0116388440
4.9625000000;0.0007367920;0.0005771240;-0.0011897995;0.0535540487;0.0172119999;-0.0130199592
4.9650000000;0.0006827767;0.0005382317;-0.0011064219;0.0489529430;0.0167482524;-0.0137657582
4.9675000000;0.0006292620;0.0004993348;-0.0010236622;0.0449996352;0.0165267560;-0.0141850671
4.9700000000;0.0005762196;0.0004604416;-0.0009418170;0.0417584679;0.0163819554;-0.0143014065
4.9725000000;0.0005236123;0.0004215624;-0.0008608810;0.0386133409;0.0160239483;-0.0141617975
4.9750000000;0.0004714057;0.0003827078;-0.0007805898;0.0350229178;0.0152531792;-0.0139014248
4.9775000000;0.0004195793;0.0003438845;-0.0007006137;0.0310760871;0.0141366929;-0.0136527896
4.9800000000;0.0003681253;0.0003050942;-0.0006207520;0.0270647756;0.0128568746;-0.0135870756
4.9825000000;0.0003170335;0.0002663339;-0.0005409825;0.0229411557;0.0115248783;-0.0137497671
4.9850000000;0.0002662793;0.0002275964;-0.0004613716;0.0184861625;0.0101518104;-0.0138256652
4.9875000000;0.0002158294;0.0001888709;-0.0003820140;0.0137556094;0.0086681995;-0.0133083212
4.9900000000;0.0001656606;0.0001501430;-0.0003030966;0.0091776054;0.0069779758;-0.0117916969
4.9925000000;0.0001157693;0.0001113964;-0.0002249505;0.0053211518;0.0050639376;-0.0090704108
4.9950000000;0.0000661624;0.0000726144;-0.0001479560;0.0025659086;0.0030572393;-0.0052747431
